bludařský;heretical;ketzerisch
bludařštější;more delusional;eher wahnhaft
blud;delusion;Täuschung
bludička;maze;Matze
bludnější;more vicious;bösartiger
blůza;blouse;Bluse
blýskavý;flashy;auffällig
boa;boa;Boa
bobek;bobek;Bobek
bob;bean;Bohne
bobkový;bay;Bucht
bobr;beaver;Biber
bobrův;beavers;Biber
bobří;beavers;Biber
bobule;berry;Beere
boční;side;Seite
bodák;bayonet;Bajonett
bodamský;Bodam;Bodam
bodavější;stabbing;stechend
bodavý;stabbing;stechend
bodec;spike;Spitze
bod;point;Punkt
bodlák;thistle;Distel
bodlo;bodlo;bodlo
bodový;point;Punkt
bodrý;jovial;fröhlich
boháč;rich man;reicher Mann
boháčův;rich man;reicher Mann
bohatství;wealth;Vermögen
bohatý;rich;reich
bohatýr;hero;Held
bohatýrův;hero;Held
bohatýrský;heroic;heroisch
bohéma;bohemian;Bohemien
bohém;bohemian;Bohemien
bohémův;bohemian;Bohemien
bohémský;bohemian;Bohemien
služba;service;Service
bohosloví;divinity;Gottheit
bohův;god's;Gottes
bohyně;goddess;Göttin
bochník;loaf;Laib
bóje;buoy;Boje
bojiště;battlefield;Schlachtfeld
bojler;boiler;Kessel
bojovnější;more militant;militanter
bojovník;fighter;Kämpfer
bojovníkův;warrior's;Krieger
bojující;fighting;Kampf
bok;side;Seite
bolavější;more painful;schmerzhafter
bolavý;sore;wund
bolehlav;hemlock;Schierling
bolestivější;more painful;schmerzhafter
bolestivý;painful;schmerzlich
bolestnější;more painful;schmerzhafter
bol;was;war
bolševický;Bolshevik;Bolschewik
bolševik;Bolshevik;Bolschewik
bolševismus;Bolshevism;Bolschewismus
boltec;lobe;Lappen
bombardér;bomber;Bomber
bomba;bomb;Bombe
bonbón;candy;Süssigkeit
borcův;borcův;borcův
borec;fighter;Kämpfer
borovější;more pine;mehr Kiefer
borovice;pine;Kiefer
borovicový;pine;Kiefer
borovička;gin;Gin
borový;pine;Kiefer
bortící;crumbling;bröckelt
borůvka;blueberry;Blaubeere
bosáž;bosage;Bosage
bosonohý;barefoot;barfuß
bosý;bare;nackt
botanický;botanical;botanisch
botanika;botany;Botanik
botanik;botanist;Botaniker
bota;shoe;Schuh
bouda;Hut;Hütte
boule;bulge;Ausbuchtung
bouře;storm;Sturm
bouřka;storm;Sturm
bouřlivější;more stormy;stürmischer
bouřlivý;tumultuous;turbulent
boxer;boxer;Boxer
boxerský;boxing;Boxen
boxerův;boxer's;Boxer
box;box;Kasten
boží;divine;göttlich
božský;divine;göttlich
božství;divinity;Gottheit
božstvo;deity;Gottheit
bradáčův;bearded man;bärtiger Mann
bradavka;nipple;Nippel
brada;chin;kinn
bradka;beard;Bart
bráhmanismus;brahmanism;Brahmanismus
bráhman;brāhmaṇa;brāhmaṇa
bráhmanský;brāhmaṇa;brāhmaṇa
brailleův;braille;Blindenschrift
brak;trash;Müll
brakový;trashy;trashig
brambora;potato;Kartoffel
brambor;potato;Kartoffel
bramborovější;more potato;mehr Kartoffel
bramborový;potato;Kartoffel
brambůrek;potato chips;Kartoffelchips
brambůrka;potato chips;Kartoffelchips
brána;gate;Tor
brancův;brancův;brancův
branec;recruit;rekrutieren
branější;more mature;reifer
bránice;diaphragm;Membran
brankář;keeper;Wächter
brankářův;goalkeepers;Torhüter
branka;Goal;Tor
brankový;goal;Tor
branže;industry;Industrie
brašna;bag;Tasche
bratrancův;cousin;Cousin
bratranec;cousin;Cousin
vražda;murder;Mord
vrah;murderer;Mörder
vrahův;killer;Mörder
bratřími;brothers;Brüder
bratrský;brotherly;brüderlich
bratrství;brotherhood;Bruderschaft
bratrstvo;brotherhood;Bruderschaft
bratrův;brother;Bruder
bravura;bravado;Prahlerei
bravurní;brilliant;brillant
brázda;wake;aufwachen
brepta;brepta;brepta
bridge;bridge;Brücke
bridž;bridge;Brücke
brigáda;brigade;Brigade
brigádník;Part-time worker;Teilzeitkraft
brigádníkův;part-time;Teilzeit
brigadýr;brigadier;Brigadegeneral
briga;brig;Brigg
briketa;briquette;Brikett
briliantový;brilliant;brillant
brk;quill;Feder
brloh;den;Höhle
brňanův;brňanův;brňanův
brňavka;brňavka;brňavka
brněnský;Brno;Brünn
brněnštější;more Brno;mehr Brünn
brod;ford;Ford
brojler;broiler;Broiler
brojlerův;broiler;Broiler
brokátový;brocaded;broschiert
brontosaurus;brontosaurus;Brontosaurus
brontosaurův;brontosaurus;Brontosaurus
bronz;bronze;Bronze-
bronzový;bronzed;bronziert
brouk;Beetle;Käfer
broukův;beetle;Käfer
brousek;whetstone;Wetzstein
brožura;brochure;Broschüre
brož;brooch;Brosche
bručoun;growler;Züchter
bruneta;brunette;Brünette
brus;grindstone;Schleifstein
brusič;grinder;Schleifer
brusičův;grinder;Schleifer
brusinka;cranberry;Cranberry
brusivo;abrasive;Schleifmittel
bruska;grinder;Schleifer
bruslař;skater;Skater
bruslařův;skater;Skater
brusle;skate;Schlittschuh
brutalita;brutality;Brutalität
brutálnější;more brutal;brutaler
brutální;brutal;brutal
bryčka;buggy;Buggy
brýle;glasses;Gläser
brynda;mess;Durcheinander
brzdař;brakeman;Bremser
brzdařův;brakeman's;Bremser
brzda;brake;Bremse
brzdový;brake;Bremse
brzičký;early;frühzeitig
břečťan;ivy;Efeu
břeh;bank;Bank
břemeno;burden;Last
břevno;crossbar;Querstange
březen;March;Marsch
březí;pregnant;schwanger
březnový;March;Marsch
břídil;he was awake;er war wach
břídilův;břídilův;břídilův
břichatý;paunchy;bauchig
břich;belly;Bauch
břicho;belly;Bauch
břímě;burden;Last
břišní;abdominal;Bauch
bříza;birch;Birke
bubák;bugaboo;Schreckgespenst
bubeník;drummer;Schlagzeuger
bublina;bubble;Blase
bubnový;drum;Trommel
buclatý;plump;rundlich
buddhismus;buddhism;Buddhismus
buddhista;Buddhist;Buddhist
budící;awakening;Erwachen
budík;alarm clock;Wecker
buditelčin;awakening;Erwachen
buditel;revivalist;Erwecker
buditelka;awakening;Erwachen
buditelský;awakening;Erwachen
buditelův;awakener;Erwecker
budka;booth;Verkaufsstand
budoár;boudoir;Boudoir
budoucí;future;Zukunft
budovávanější;more built;mehr gebaut
budovanější;more built;mehr gebaut
budovatelčin;builder's;Baumeister
budovatel;builder;Baumeister
budovatelka;builder;Baumeister
budovatelův;builder's;Baumeister
budova;building;Gebäude
buchar;book;Buchen
buchta;cake;Kuchen
bujarý;hilarious;urkomisch
bujnější;more lush;üppiger
bukač;bukač;bukač
bukačův;bukačův;bukačův
bukanýr;buccaneer;Seeräuber
bukanýrův;buccaneer;Seeräuber
bukanýrský;buccaneer;Seeräuber
bukanýrství;buccaneering;Freibeuter
buk;beech;Buche
bukový;beech;Buche
bula;bull;Stier
buldok;bulldog;Bulldogge
buldozer;dozer;Bulldozer
buletin;bulletin;Bekanntmachung
bulík;sucker;Saugnapf
bulvár;boulevard;Boulevard
bulva;bulva;Bulva
bumerang;boomerang;Boomerang
bungalov;bungalow;Bungalow
buničina;pulp;Zellstoff
buňka;cell;Zelle
bunkr;bunker;Bunker
burgundský;burgundy;Burgund
burleska;burlesque;Burleske
burleskní;burlesque;Burleske
burza;stock exchange;Börse
buržoasie;bourgeoisie;Bourgeoisie
buržoazie;bourgeoisie;Bourgeoisie
buržoaznější;bourgeois;Bourgeois
buržoazní;bourgeois;Bourgeois
velkoburžoazní;bourgeois;Bourgeois
buřičský;rebellious;rebellisch
buřičství;rioting;Aufruhr
buřič;rioter;Randalierer
buřičův;rioters';Randalierer
buřinka;bowler hat;Bowler Hut
busta;bust;Büste
buš;bush;Busch
buvolí;buffalo;Büffel
buvol;buffalo;Büffel
býček;bullock;Stier
býčí;bull;Stier
býčkův;bull;Stier
bydlící;resident;Bewohner
bydliště;residence;Residenz
býk;bull;Stier
býkův;bull's;Stier
bylina;herb;Kraut
žravec;carnivore;Fleischfresser
býložravý;herbivorous;pflanzenfressend
byrokracie;bureaucracy;Bürokratie
byrokratický;bureaucratic;bürokratisch
byrokratismus;bureaucracy;Bürokratie
bystrý;bright;hell
bystřejší;sharper;schärfer
bystřina;torrent;Strom
bytelnější;more durable;haltbarer
bytná;be on;eingeschaltet sein
terabytový;terabyte;Terabyte
bývalý;ex;Ex
nebývalý;unprecedented;beispiellos
byzantský;Byzantine;Byzantinisch
bzučák;buzzer;Summer
carevič;Tsarevich;Zarewitsch
carevna;Empress;Kaiserin
carevnin;carevnin;Pflege
cár;scrap;Schrott
car;scrap;Schrott
carský;tsarist;Zarist
carství;empire;Reich
carův;Tsar's;Zaren
cedítko;strainer;Sieb
cedník;colander;Sieb
cedr;cedar;Zeder
cedrový;cedar;Zeder
cedule;sign;Schild
cedulka;ticket;Fahrkarte
cech;guild;Gilde
cechovní;guild;Gilde
cechový;guild;Gilde
cejch;brand;Marke
cejchovačka;calibrator;Kalibrator
cela;cell;Zelle
celejší;whole;ganz
celek;whole;ganz
celer;celery;Sellerie
celičký;cell;Zelle
celkový;total;gesamt
cello;cello;Cello
celnice;Customs;Zoll
celník;customs officer;Zollbeamter
celníkův;customs officer;Zollbeamter
celní;customs;Zoll
celodenní;all day;den ganzen Tag
celofán;cellophane;Cellophan
celostátní;national;National
celoživotní;lifelong;lebenslang
celta;celta;Celta
celuloid;celluloid;Zelluloid
celulóza;cellulose;Zellulose
celý;whole;ganz
cementace;cementation;Zementierung
cena;price;Preis
ceník;price list;Preisliste
cennější;more valuable;wertvoller
litr;liter;Liter
metr;meter;Meter
centrála;headquarters;Hauptquartier
centralismus;centralism;Zentralismus
centralizace;centralization;Zentralisierung
centralizovanější;more centralized;zentralisierter
centrálnější;more central;zentraler
centrální;central;zentral
centrifuga;centrifuge;Zentrifuge
centrum;center;Center
cenzor;censor;zensieren
cenzorský;censorship;Zensur
cenzorství;censorship;Zensur
cenzorův;censor;zensieren
cenzura;censorship;Zensur
cep;flail;Dreschflegel
ceremoniál;ceremonial;zeremoniell
ceremonie;ceremony;Zeremonie
cesmína;holly;Stechpalme
cestář;roadman;Straßenfahrer
cestářův;cestářův;cestářův
cesta;way;Weg
cestička;path;Weg
cestovatel;traveler;Reisender
cestovatelův;travelers;Reisende
cestovní;travel;reisen
cestující;passenger;Passagier
cetka;bauble;Flitter
céva;vessel;Schiff
cibule;onion;Zwiebel
cibulka;bulb;Birne
cibulovitý;bulbous;bauchig
cídič;rubber;Gummi
cídičův;cídičův;cídičův
ciferník;dial;wählen
cifra;digit;Ziffer
cigareta;cigarette;Zigarette
cigaretový;cigarette;Zigarette
cihelna;brickyard;Ziegelei
cihlářský;brick;Backstein
cihlář;bricklayer;Maurer
cihlářův;brick;Backstein
cihla;brick;Backstein
cihlový;brick;Backstein
cikáda;cicada;Zikade
cikánčin;gypsy;Zigeuner
cikánka;Gypsy;Zigeuner
cikán;Gypsy;Zigeuner
cikánský;Gypsy;Zigeuner
cikánův;gypsy;Zigeuner
cikorka;chicory;Chicoree
cílevědomější;more purposeful;zielgerichteter
cílevědomý;purposeful;zielgerichtet
cílový;target;Ziel
cimbál;dulcimer;Hackbrett
cimbuří;battlements;Zinnen
cíp;chip;Chip
církevnický;churchy;kirchlich
církevní;ecclesiastical;kirchlich
církev;church;Kirche
cirkulace;circulation;Verkehr
cirkulárka;circular saw;Kreissäge
cirkus;circus;Zirkus
císařovna;empress;Kaiserin
císařovnin;empress;Kaiserin
císařský;imperial;Kaiserliche
císařství;empire;Reich
císař;Caesar;Caesar
císařův;of the emperor;des Kaisers
cisterna;tank;Panzer
cisternový;tank;Panzer
citace;citation;Zitat
citadela;citadel;Zitadelle
citelnější;more noticeable;auffälliger
citlivější;more sensitive;empfindlichere
citlivý;sensitive;empfidlich
citoslovce;interjection;Zwischenruf
citovější;more emotional;emotionaler
citový;emotional;emotional
citrón;lemon;Zitrone
citroník;lemon tree;Zitronenbaum
citronovník;lemon tree;Zitronenbaum
citronový;lemon;Zitrone
citrus;citrus;Zitrusfrüchte
civil;civilian;Zivilist
civilista;civilian;Zivilist
civilistův;civilians;Zivilisten
civilizace;civilization;Zivilisation
civilnější;more civil;ziviler
civilní;civilian;Zivilist
cívka;coil;Spule
cizák;alien;Außerirdischer
cizákův;alien's;Aliens
cizejší;stranger;Fremder
cizincův;stranger's;Fremde
cizinčin;foreigners;Ausländer
cizinec;stranger;Fremder
cizinka;foreigner;Ausländer
cizí;foreign;ausländisch
cizoložnice;adulteress;Ehebrecherin
cizoložník;adulterer;Ehebrecher
cizoložství;adultery;Ehebruch
cizorodý;alien;Außerirdischer
clo;duty;Pflicht
clona;aperture;Öffnung
cop;braid;flechten
coulomb;coulomb;Coulomb
coulterův;coulter;Schar
coura;slut;Schlampe
crescendo;crescendo;Crescendo
ctitelčin;worshipers;Anbeter
ctitel;admirer;Bewunderer
ctitelka;worshiper;Anbeter
ctitelův;worshipers;Anbeter
ctižádostivý;ambitious;ehrgeizig
cucanější;more sucked;mehr gelutscht
cucající;sucking;saugen
cukrárna;sweet-shop;Süßwarenladen
cukrářský;confectionery;Süßwaren
cukrářství;confectionery;Süßwaren
cukrář;confectioner;Konditor
cukrářův;confectioner;Konditor
cukr;sugar;Zucker
cukrkandl;sugar candy;Süßigkeiten
cukrle;sugar;Zucker
cukrovar;sugar factory;Zuckerfabrik
cukrovarník;sugar factory;Zuckerfabrik
cukrovarníkův;sugar factory;Zuckerfabrik
cukroví;sweets;Süßigkeiten
cukrovinka;confectionery;Süßwaren
cukrovka;diabetes;Diabetes
cukrový;sugar;Zucker
cválající;galloping;galoppieren
cval;gallop;Galopp
cvičencův;exerciser;Trainer
cvičenčin;training;Ausbildung
cvičenec;exerciser;Trainer
cvičenka;exercise book;Übungsheft
cvičící;practicing;üben
cvičitelnější;more trainable;lernfähiger
cvičenější;more trained;mehr trainiert
zacvičující;practicing;üben
cvičitelčin;trainers;Sportschuhe
cvičitel;trainer;Trainer
cvičitelka;trainer;Trainer
cvičitelův;trainers;Sportschuhe
cvička;gym shoe;Turnschuh
cvičnější;more training;mehr trainieren
cvoček;stud;Zucht
cvrček;cricket;Kricket
cvrčkův;cricket;Kricket
cyklista;cyclist;Radfahrer
cyklistický;cycling;Radfahren
cyklistika;cycling;Radfahren
cyklistův;cyclist;Radfahrer
cyklón;cyclone;Zyklon
cyklostyl;cyclostyl;Cyclostyl
cyklus;cycle;Kreislauf
cylindr;cylinder;Zylinder
cylindrický;cylindrical;zylindrisch
cynický;cynical;zynisch
cynik;cynic;Zyniker
cynikův;cynic;Zyniker
cynismus;cynicism;Zynismus
cypřiš;cypress;Zypresse
cysta;cyst;Zyste
cytologie;cytology;Zytologie
čabraka;čabraka;čabrak
čajovna;tearoom;Tee Raum
čaj;tea;Tee
čajník;teapot;Teekanne
čajový;tea;Tee
čajovější;teaser;Teaser
čalounický;upholstery;Polster
čalounictví;upholstery;Polster
čalouník;upholsterer;Polsterer
čalouníkův;upholsterer;Polsterer
čára;line;Linie
čárka;comma;Komma
čarodějčin;witchcraft;Hexerei
čarodějka;witch;Hexe
čarodějnice;witch;Hexe
čarodějničin;witches;Hexen
čaroděj;wizard;Magier
čarodějův;sorcerer's;Zauberer
čárovější;more linear;linearer
čárový;bar;Bar
čas;time;Zeit
časnější;earlier;vorhin
časoměřičský;timekeeping;Zeitmessung
časoměřič;timekeeper;Zeitnehmer
časoměřičův;timekeepers;Zeitnehmer
časovací;timing;zeitliche Koordinierung
časovač;timer;Timer
časový;temporal;zeitlich
častější;more frequent;häufiger
částice;particle;Partikel
častý;frequent;häufig
čedičový;basaltic;Basalt
čedič;basalt;Basalt
čechoslovakista;Czechoslovak;Tschechoslowakei
čechoslovakistův;Czechoslovakists;Tschechoslowaken
čekací;waiting;warten
čekanka;chicory;Chicoree
čekárna;waiting room;Wartezimmer
čekatel;waiting;warten
čekatelův;waiting;warten
čeledín;groom;Bräutigam
čeledínův;grooming;Körperpflege
čeleď;family;Familie
čelenka;headdress;Kopfschmuck
čelisťový;jaw;Kiefer
čelní;frontal;frontal
čelo;forehead;die Stirn
čepec;bonnet;Motorhaube
čepel;blade;Klinge
čepelka;blade;Klinge
čep;flail;Dreschflegel
čepice;cap;Deckel
čepička;cap;Deckel
černější;blacker;schwärzer
černohlávek;blackheads;Mitesser
černohlávkův;černohlávkův;černohlávkův
černoch;black man;schwarzer Mann
černochův;black man;schwarzer Mann
černošský;black;Schwarz
čerň;black;Schwarz
čerpací;pumping;Pumpen
čerstvější;fresher;frischer
čerstvý;fresh;frisch
čertík;devil;Teufel
čertíkův;devil's;des Teufels
čertovina;devil;Teufel
čertovský;devilish;teuflisch
čertovství;devilishness;Teufelei
čertovštější;more devilish;eher teuflisch
čertův;devil's;des Teufels
červencový;July;Juli
červenec;July;Juli
červenější;redder;röter
červen;June;Juni
červenohnědý;russet;rotbraun
červivější;wormer;Wurmkur
červivý;wormy;wurmstichig
červí;worms;Würmer
červnový;June;Juni
červ;worm;Wurm
čeřen;cherries;Kirschen
česač;comb;Kamm
česáč;comb;Kamm
česáčův;comb;Kamm
česnek;garlic;Knoblauch
česnekovější;garlic;Knoblauch
česnekový;garlic;Knoblauch
čestnější;more honest;mehr Ehrlichkeit
četař;sergeant;Sergeant
četa;platoon;Zug
četnější;more frequent;häufiger
četník;gendarme;Gendarm
četníkův;gendarme;Gendarm
čidlo;sensor;Sensor
čichal;sniffed;geschnüffelt
čilejší;more alert;wacher
čilý;lively;lebhaft
čimanský;čimanský;čimanský
činel;cymbal;Becken
činitel;factor;Faktor
činitelův;factors;Faktoren
činka;dumbbell;Hantel
činžák;tenement;Mietshaus
čip;chip;Chip
čiročirý;clear;klar
čirý;pure;rein
číselník;dial;wählen
číslice;numeral;Ziffer
číslicový;digital;Digital
číslo;number;Anzahl
číslovka;numeral;Ziffer
čistý;net;Netz
čistič;cleaner;Reiniger
čistírna;cleaners;Reiniger
čistokrevnější;purebred;reinrassig
čistota;purity;Reinheit
číše;cup;Tasse
číšnice;waitress;Kellnerin
číšník;waiter;Kellner
čítací;reading;lesen
čítač;counter;Schalter
čitatel;numerator;Zähler
čitelnější;more readable;besser lesbar
článek;article;Artikel
členěnější;more structured;strukturierter
členitelnější;more divisible;teilbarer
členitější;more articulated;artikulierter
členitý;articulated;artikuliert
člen;member;Mitglied
členka;member;Mitglied
členčin;members;Mitglieder
členský;member;Mitglied
členství;membership;Mitgliedschaft
